epoch,loss
1,6.032620906829834
2,5.690755844116211
3,5.474666595458984
4,5.493119239807129
5,5.320527076721191
6,5.260560512542725
7,5.242822647094727
8,5.249355316162109
9,5.247663497924805
10,5.238586902618408
11,5.158332347869873
12,5.133031368255615
13,5.125649929046631
14,5.115121841430664
15,5.109457492828369
16,5.101027965545654
17,5.095802307128906
18,5.0995330810546875
19,5.086994171142578
20,5.087212562561035
21,5.083340644836426
22,5.079309463500977
23,5.081157684326172
24,5.077718734741211
25,5.0723066329956055
26,5.079070091247559
27,5.072813510894775
28,5.07546854019165
29,5.067282676696777
30,5.06514835357666
31,5.062051773071289
32,5.059525489807129
33,5.058579444885254
34,5.058298587799072
35,5.0594329833984375
36,5.056319713592529
37,5.055840492248535
38,5.052677154541016
39,5.051936626434326
40,5.053588390350342
41,5.050017356872559
42,5.050429821014404
43,5.047082424163818
44,5.042038440704346
45,5.03802490234375
46,5.040278911590576
47,5.0344109535217285
48,5.027281761169434
49,5.024206638336182
50,5.027806282043457
51,5.031853199005127
52,5.0189690589904785
53,5.016889572143555
54,5.010805606842041
55,5.00103235244751
56,4.992070198059082
57,4.990530014038086
58,4.988589286804199
59,4.986238479614258
60,4.976943016052246
61,4.972257614135742
62,4.96791934967041
63,4.963455677032471
64,4.964298725128174
65,4.956552505493164
66,4.954157829284668
67,4.946891784667969
68,4.947683334350586
69,4.942016124725342
70,4.9424638748168945
71,4.939598560333252
72,4.927941799163818
73,4.927391529083252
74,4.926112174987793
75,4.91916036605835
76,4.919475078582764
77,4.90901517868042
78,4.907005310058594
79,4.907664775848389
80,4.909867286682129
81,4.903519153594971
82,4.90045166015625
83,4.893052577972412
84,4.890867710113525
85,4.884517192840576
86,4.884571075439453
87,4.882515907287598
88,4.873424530029297
89,4.869653701782227
90,4.867504119873047
91,4.866072177886963
92,4.873930931091309
93,4.8642897605896
94,4.858166694641113
95,4.855192184448242
96,4.846864223480225
97,4.84510612487793
98,4.8432841300964355
99,4.848532676696777
100,4.839578151702881
