epoch,loss
1,5.446404457092285
2,5.283992767333984
3,5.1474223136901855
4,5.125942707061768
5,5.108181953430176
6,5.090673923492432
7,5.080709457397461
8,5.065662860870361
9,5.056630611419678
10,5.051663875579834
11,5.039699554443359
12,5.030592441558838
13,5.022348403930664
14,5.006592750549316
15,5.00282096862793
16,4.996434688568115
17,4.99717378616333
18,4.981452465057373
19,4.966567039489746
20,4.959046840667725
21,4.94740629196167
22,4.9448065757751465
23,4.930822849273682
24,4.9337382316589355
25,4.912045955657959
26,4.899097919464111
27,4.881737232208252
28,4.872957706451416
29,4.865423202514648
30,4.8705339431762695
31,4.904481410980225
32,4.857863903045654
33,4.8149590492248535
34,4.794307231903076
35,4.776999473571777
36,4.784213066101074
37,4.736678123474121
38,4.746009349822998
39,4.72441291809082
40,4.67031192779541
41,4.636407852172852
42,4.61091423034668
43,4.564935684204102
44,4.520778179168701
45,4.4702229499816895
46,4.429790496826172
47,4.379419803619385
48,4.305309772491455
49,4.267768383026123
50,4.23585319519043
51,4.165402412414551
52,4.09959077835083
53,4.0450873374938965
54,3.9855329990386963
55,3.9207379817962646
56,3.8674018383026123
57,3.824782371520996
58,3.755467653274536
59,3.674154758453369
60,3.5958731174468994
61,3.5324759483337402
62,3.469329833984375
63,3.5539634227752686
64,3.3956189155578613
65,3.2615272998809814
66,3.206008195877075
67,3.177720785140991
68,3.0652124881744385
69,3.022542715072632
70,2.993981122970581
71,2.858224868774414
72,2.830526351928711
73,2.7659642696380615
74,2.660465717315674
75,2.6048262119293213
76,2.5538673400878906
77,2.481802463531494
78,2.4304332733154297
79,2.400930404663086
80,2.2614221572875977
81,2.2587146759033203
82,2.2437257766723633
83,2.1454286575317383
84,2.0693271160125732
85,2.0281991958618164
86,2.0218968391418457
87,1.9489812850952148
88,1.8494396209716797
89,1.8866688013076782
90,1.9443024396896362
91,1.8219311237335205
92,1.7233282327651978
93,1.6454071998596191
94,1.653930425643921
95,1.5711400508880615
96,1.5718328952789307
97,1.526236891746521
98,1.5615239143371582
99,1.5032553672790527
100,1.527897834777832
101,1.617358922958374
102,1.4475798606872559
103,1.4203697443008423
104,1.3594939708709717
105,1.286731243133545
106,1.3896204233169556
107,1.5035656690597534
108,1.446365237236023
109,1.3069796562194824
110,1.2759703397750854
111,1.1836187839508057
112,1.1585452556610107
113,1.1320446729660034
114,1.1019963026046753
115,1.0714725255966187
116,1.1418484449386597
117,1.1357481479644775
118,1.1054470539093018
119,1.0167522430419922
120,1.1506291627883911
121,1.0173431634902954
122,0.9908843040466309
123,0.9044844508171082
124,0.9277418255805969
125,1.005183219909668
126,1.1265151500701904
127,1.4436757564544678
128,1.3109962940216064
129,0.9815553426742554
130,0.8781120181083679
131,0.8005552887916565
132,0.7275251150131226
133,0.7547702789306641
134,0.752033531665802
135,0.7675445079803467
136,0.8060125112533569
137,1.088274598121643
138,1.014489769935608
139,0.9220840334892273
140,0.8859816789627075
141,0.7824413180351257
142,0.6919330954551697
143,0.663912296295166
144,0.6721118688583374
145,0.7236099243164062
146,0.8880377411842346
147,0.7868183255195618
148,0.9256569743156433
149,1.006098747253418
150,0.8991512656211853
151,0.6802933812141418
152,0.5793725848197937
153,0.5416721105575562
154,0.5653500556945801
155,0.5995270013809204
156,0.5889580249786377
157,1.08100163936615
158,0.7534965872764587
159,0.6860188245773315
160,0.6095656752586365
161,0.5387175679206848
162,0.5193272829055786
163,0.6584407091140747
164,0.5890708565711975
165,0.7128632664680481
166,0.9040162563323975
167,0.793837308883667
168,0.5784888863563538
169,0.49876976013183594
170,0.47640836238861084
171,0.4372195303440094
172,0.5242545008659363
173,0.51264488697052
174,0.6970200538635254
175,0.7608978152275085
176,0.6535353064537048
177,0.5667423009872437
178,0.5562648773193359
179,0.44587185978889465
180,0.5428668856620789
181,0.4491996467113495
182,0.5140950083732605
183,0.44718387722969055
184,0.5593822002410889
185,0.5234291553497314
186,0.42856210470199585
187,0.40079066157341003
188,0.5325385928153992
189,0.6219581365585327
190,1.2312936782836914
191,0.6732296943664551
192,0.46627363562583923
193,0.36077168583869934
194,0.35323652625083923
195,0.330764502286911
196,0.3300345540046692
197,0.34000667929649353
198,0.40174365043640137
199,0.5171021223068237
200,0.6877332925796509
