epoch,loss
1,5.990147113800049
2,5.6203131675720215
3,5.4087677001953125
4,5.22893762588501
5,5.1334052085876465
6,5.090765476226807
7,5.068500518798828
8,5.051097869873047
9,5.027864456176758
10,5.010616302490234
11,4.990946292877197
12,4.97644567489624
13,4.960605621337891
14,4.947991847991943
15,4.93080997467041
16,4.914129257202148
17,4.895629405975342
18,4.881479263305664
19,4.865359783172607
20,4.84860897064209
21,4.829885482788086
22,4.811572551727295
23,4.795736789703369
24,4.77724027633667
25,4.7595906257629395
26,4.741183757781982
27,4.7159857749938965
28,4.704122066497803
29,4.679381370544434
30,4.663086891174316
31,4.640881061553955
32,4.626402854919434
33,4.6020002365112305
34,4.584681034088135
35,4.565494537353516
36,4.546359539031982
37,4.5307393074035645
38,4.512061595916748
39,4.492952346801758
40,4.472804069519043
41,4.456910610198975
42,4.434831142425537
43,4.416257381439209
44,4.402281761169434
45,4.383160591125488
46,4.3670430183410645
47,4.341268539428711
48,4.322482109069824
49,4.309886932373047
50,4.28018045425415
51,4.259130001068115
52,4.240689277648926
53,4.207601547241211
54,4.186631679534912
55,4.1574811935424805
56,4.125980854034424
57,4.082849025726318
58,4.051668643951416
59,4.01809024810791
60,3.9697229862213135
61,3.9200663566589355
62,3.8673605918884277
63,3.812183141708374
64,3.743283271789551
65,3.6748242378234863
66,3.6071982383728027
67,3.5739731788635254
68,3.47259783744812
69,3.4270901679992676
70,3.305691957473755
71,3.2258665561676025
72,3.149203062057495
73,3.0522918701171875
74,2.9772701263427734
75,2.8992295265197754
76,2.817453145980835
77,2.729156732559204
78,2.6565260887145996
79,2.574597120285034
80,2.49751877784729
81,2.4104983806610107
82,2.3444666862487793
83,2.2770309448242188
84,2.2171123027801514
85,2.160386800765991
86,2.116068124771118
87,2.03810715675354
88,1.9669750928878784
89,1.903732180595398
90,1.8622689247131348
91,1.831586241722107
92,1.8217811584472656
93,1.729922890663147
94,1.6780953407287598
95,1.6300748586654663
96,1.609692931175232
97,1.5827614068984985
98,1.5243160724639893
99,1.4943760633468628
100,1.4414860010147095
101,1.4444334506988525
102,1.389605164527893
103,1.4775747060775757
104,1.3498601913452148
105,1.3014061450958252
106,1.294331431388855
107,1.248214840888977
108,1.2600033283233643
109,1.180125117301941
110,1.1819483041763306
111,1.1613925695419312
112,1.1326899528503418
113,1.0970324277877808
114,1.0764257907867432
115,1.0756419897079468
116,1.0756481885910034
117,1.020408034324646
118,1.0166224241256714
119,1.00126051902771
120,0.9733341932296753
121,0.9622071981430054
122,0.9444565773010254
123,0.9177027344703674
124,0.86942058801651
125,0.8971382975578308
126,0.8787865042686462
127,0.8432617783546448
128,0.8264662623405457
129,0.8145115971565247
130,0.8554784059524536
131,0.8724814653396606
132,0.784019947052002
133,0.7544869780540466
134,0.7889628410339355
135,0.720278263092041
136,0.7070678472518921
137,0.7218438982963562
138,0.6996303200721741
139,0.7095058560371399
140,0.6552131772041321
141,0.6708090901374817
142,0.6718103885650635
143,0.6345007419586182
144,0.6163693070411682
145,0.6402737498283386
146,0.5826441645622253
147,0.6976943612098694
148,0.6005879044532776
149,0.5625177025794983
150,0.520908534526825
151,0.5353237986564636
152,0.5086655020713806
153,0.5435172319412231
154,0.5737149119377136
155,0.5379826426506042
156,0.5110760927200317
157,0.4635947644710541
158,0.485172837972641
159,0.5070186853408813
160,0.4690200388431549
161,0.5003037452697754
162,0.4535882771015167
163,0.4463145136833191
164,0.48005062341690063
165,0.4460240602493286
166,0.3931782841682434
167,0.3501829504966736
168,0.35482051968574524
169,0.3402458429336548
170,0.3846896290779114
171,0.3258886933326721
172,0.3712112009525299
173,0.3757343590259552
174,0.3376087546348572
175,0.3052666485309601
176,0.3313494324684143
177,0.3518957793712616
178,0.31596362590789795
179,0.32763993740081787
180,0.30987703800201416
181,0.375533789396286
182,0.2491520345211029
183,0.23865742981433868
184,0.2765107750892639
185,0.29287901520729065
186,0.21265560388565063
187,0.22557802498340607
188,0.29050782322883606
189,0.22936642169952393
190,0.20567239820957184
191,0.24234779179096222
192,0.28204798698425293
193,0.2129397690296173
194,0.2029840052127838
195,0.2179262340068817
196,0.1924365907907486
197,0.17924921214580536
198,0.1616314798593521
199,0.1755746752023697
200,0.1738920509815216
201,0.23465275764465332
202,0.2664279341697693
203,0.17870938777923584
204,0.14606015384197235
205,0.16660213470458984
206,0.20671479403972626
207,0.18801170587539673
208,0.14065589010715485
209,0.2120552957057953
210,0.20485149323940277
211,0.22658436000347137
212,0.18116602301597595
213,0.13942134380340576
214,0.16848768293857574
215,0.1785794198513031
216,0.1666460931301117
217,0.1152941882610321
218,0.1470499336719513
219,0.13844703137874603
220,0.11629976332187653
221,0.14199568331241608
222,0.13555531203746796
223,0.1974228322505951
224,0.24695098400115967
225,0.14136527478694916
226,0.11926502734422684
227,0.1244063451886177
228,0.21177628636360168
229,0.13726778328418732
230,0.11174899339675903
231,0.14666052162647247
232,0.18952850997447968
233,0.2955959737300873
234,0.1790754199028015
235,0.15855441987514496
236,0.1860579401254654
237,0.1760958880186081
238,0.20860441029071808
239,0.12181468307971954
240,0.11762659251689911
241,0.1406182050704956
242,0.15945889055728912
243,0.12846432626247406
244,0.13596835732460022
245,0.11962337791919708
246,0.1611040234565735
247,0.12079768627882004
248,0.14910930395126343
249,0.10764274001121521
250,0.10813558846712112
251,0.10013074427843094
252,0.1355879306793213
253,0.10711298882961273
254,0.1620161384344101
255,0.09474453330039978
256,0.08708837628364563
257,0.10989241302013397
258,0.08463627845048904
259,0.16367612779140472
260,0.1758456975221634
261,0.1141708493232727
262,0.08248937875032425
263,0.16175375878810883
264,0.1527474969625473
265,0.14201238751411438
266,0.10288086533546448
267,0.20309695601463318
268,0.14796322584152222
269,0.08822856843471527
270,0.15233714878559113
271,0.11165699362754822
272,0.1283137947320938
273,0.13505400717258453
274,0.11833816766738892
275,0.10200856626033783
276,0.15505151450634003
277,0.14379023015499115
278,0.09986168146133423
279,0.09923633933067322
280,0.0998426303267479
281,0.14516012370586395
282,0.0991770476102829
283,0.10093806684017181
284,0.15139898657798767
285,0.13957934081554413
286,0.09300448000431061
287,0.0931733101606369
288,0.13439562916755676
289,0.08578933775424957
290,0.10052398592233658
291,0.0902680978178978
292,0.11357471346855164
293,0.11081920564174652
294,0.1051417887210846
295,0.09187726676464081
296,0.13478946685791016
297,0.1491166353225708
298,0.129742830991745
299,0.09362190216779709
300,0.08170982450246811
301,0.11740095913410187
302,0.11367818713188171
303,0.11302725225687027
304,0.11698044836521149
305,0.12071272730827332
306,0.10972951352596283
307,0.10056645423173904
308,0.08511083573102951
309,0.07890854775905609
310,0.10398893803358078
311,0.1000998318195343
312,0.08755848556756973
313,0.09144126623868942
314,0.11762257665395737
315,0.1811576932668686
316,0.11790961772203445
317,0.08673632889986038
318,0.11679919064044952
319,0.1084589883685112
320,0.10243136435747147
321,0.10266206413507462
322,0.16387777030467987
323,0.14699716866016388
324,0.08964547514915466
325,0.17596682906150818
326,0.10512036085128784
327,0.13779814541339874
328,0.0977041944861412
329,0.09072766453027725
330,0.07284162193536758
331,0.09855294227600098
332,0.07078663259744644
333,0.10481999814510345
334,0.1229674369096756
335,0.08150818198919296
336,0.11688050627708435
337,0.1038757711648941
338,0.10739355534315109
339,0.09851161390542984
340,0.08312775194644928
341,0.07368900626897812
342,0.0802292600274086
343,0.09892339259386063
344,0.09486335515975952
345,0.09549523890018463
346,0.14735575020313263
347,0.09284552931785583
348,0.07664249837398529
349,0.07573751360177994
350,0.06666232645511627
351,0.05586913600564003
352,0.08758934587240219
353,0.07993708550930023
354,0.13782262802124023
355,0.13869385421276093
356,0.12819519639015198
357,0.09164849668741226
358,0.11499486118555069
359,0.11531256139278412
